ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-15,'603180,½ðÅÆ³ø¹ñ,126.81,130.44,126.06,129.6,129.79,-2.98,-2.296,3.4576,587800,75173605.0,8496270000.0,2155770000.0
2017-12-14,'603180,½ðÅÆ³ø¹ñ,129.79,132.75,129.0,130.41,129.99,-0.2,-0.1539,4.0824,694000,90780721.0,8695930000.0,2206430000.0
2017-12-13,'603180,½ðÅÆ³ø¹ñ,129.99,130.0,123.6,123.97,123.55,6.44,5.2125,5.2106,885800,112719903.0,8709330000.0,2209830000.0
2017-12-12,'603180,½ðÅÆ³ø¹ñ,123.55,128.22,123.5,124.5,124.14,-0.59,-0.4753,4.8365,822200,103154663.0,8277850000.0,2100350000.0
2017-12-11,'603180,½ðÅÆ³ø¹ñ,124.14,124.43,119.0,119.14,118.98,5.16,4.3369,4.4065,749103,91832755.0,8317380000.0,2110380000.0
2017-12-08,'603180,½ðÅÆ³ø¹ñ,118.98,119.79,114.0,116.32,116.6,2.38,2.0412,1.9624,333600,39379629.0,7971660000.0,2022660000.0
2017-12-07,'603180,½ðÅÆ³ø¹ñ,116.6,118.64,116.11,117.4,116.83,-0.23,-0.1969,1.4206,241500,28343651.0,7812200000.0,1982200000.0
2017-12-06,'603180,½ðÅÆ³ø¹ñ,116.83,116.88,113.19,114.0,114.75,2.08,1.8126,2.0429,347300,39854945.0,7827610000.0,1986110000.0
2017-12-05,'603180,½ðÅÆ³ø¹ñ,114.75,115.98,113.51,113.6,114.56,0.19,0.1659,1.9512,331696,38019241.0,7688250000.0,1950750000.0
2017-12-04,'603180,½ðÅÆ³ø¹ñ,114.56,119.5,113.55,117.5,120.76,-6.2,-5.1342,3.8518,654800,76090039.0,7675520000.0,1947520000.0
2017-12-01,'603180,½ðÅÆ³ø¹ñ,120.76,122.05,118.0,118.0,118.96,1.8,1.5131,2.2194,377300,45481196.0,8090920000.0,2052920000.0
2017-11-30,'603180,½ðÅÆ³ø¹ñ,118.96,122.35,118.01,122.3,121.21,-2.25,-1.8563,2.5924,440700,52625793.0,7970320000.0,2022320000.0
2017-11-29,'603180,½ðÅÆ³ø¹ñ,121.21,122.6,118.0,120.0,119.2,2.01,1.6862,3.4824,592000,71265683.0,8121070000.0,2060570000.0
2017-11-28,'603180,½ðÅÆ³ø¹ñ,119.2,119.35,114.01,114.01,113.68,5.52,4.8557,3.43,583103,68190049.0,7986400000.0,2026400000.0
2017-11-27,'603180,½ðÅÆ³ø¹ñ,113.68,115.64,112.49,112.5,113.35,0.33,0.2911,2.9053,493900,56337993.0,7616560000.0,1932560000.0
2017-11-24,'603180,½ðÅÆ³ø¹ñ,113.35,115.5,109.2,110.0,111.69,1.66,1.4863,4.1701,708917,79794061.0,7594450000.0,1926950000.0
2017-11-23,'603180,½ðÅÆ³ø¹ñ,111.69,122.0,111.48,121.0,121.07,-9.38,-7.7476,6.3567,1080643,126049180.0,7483230000.0,1898730000.0
2017-11-22,'603180,½ðÅÆ³ø¹ñ,121.07,125.0,120.5,124.0,124.62,-3.55,-2.8487,5.0699,861877,105359154.0,8111690000.0,2058190000.0
2017-11-21,'603180,½ðÅÆ³ø¹ñ,124.62,126.9,120.0,126.9,126.47,-1.85,-1.4628,6.8725,1168317,144600937.0,8349540000.0,2118540000.0
2017-11-20,'603180,½ðÅÆ³ø¹ñ,126.47,128.97,123.0,124.77,121.9,4.57,3.749,8.3083,1412414,177566705.0,8473490000.0,2149990000.0
2017-11-17,'603180,½ðÅÆ³ø¹ñ,121.9,126.8,120.18,124.2,124.99,-3.09,-2.4722,7.7076,1310300,160752381.0,8167300000.0,2072300000.0
2017-11-16,'603180,½ðÅÆ³ø¹ñ,124.99,130.87,123.8,125.41,125.62,-0.63,-0.5015,7.2675,1235474,157752459.0,8374330000.0,2124830000.0
2017-11-15,'603180,½ðÅÆ³ø¹ñ,125.62,126.87,121.7,122.22,124.94,0.68,0.5443,4.1302,702138,87306726.0,8416540000.0,2135540000.0
2017-11-14,'603180,½ðÅÆ³ø¹ñ,124.94,128.0,122.21,127.99,129.06,-4.12,-3.1923,6.0725,1032317,129534936.0,8370980000.0,2123980000.0
2017-11-13,'603180,½ðÅÆ³ø¹ñ,129.06,129.7,119.01,119.01,118.85,10.21,8.5907,7.2001,1224012,153059765.0,8647020000.0,2194020000.0
2017-11-10,'603180,½ðÅÆ³ø¹ñ,118.85,119.5,116.66,119.0,118.59,0.26,0.2192,3.9427,670254,78998014.0,7962950000.0,2020450000.0
2017-11-09,'603180,½ðÅÆ³ø¹ñ,118.59,118.8,112.68,113.4,112.68,5.91,5.2449,6.9065,1174100,136029373.0,7945530000.0,2016030000.0
2017-11-08,'603180,½ðÅÆ³ø¹ñ,112.68,116.9,112.35,113.63,113.67,-0.99,-0.8709,3.99,678295,77621996.0,7549560000.0,1915560000.0
2017-11-07,'603180,½ðÅÆ³ø¹ñ,113.67,115.08,109.46,110.83,110.41,3.26,2.9526,5.1093,868588,97730416.0,7615890000.0,1932390000.0
2017-11-06,'603180,½ðÅÆ³ø¹ñ,110.41,112.0,108.45,111.01,109.08,1.33,1.2193,5.1635,877795,96451226.0,7397470000.0,1876970000.0
2017-11-03,'603180,½ðÅÆ³ø¹ñ,109.08,113.5,107.2,111.94,112.33,-3.25,-2.8933,5.5359,941095,103531495.0,7308360000.0,1854360000.0
2017-11-02,'603180,½ðÅÆ³ø¹ñ,112.33,118.29,111.5,117.01,118.14,-5.81,-4.9179,5.6218,955700,110031036.0,7526110000.0,1909610000.0
2017-11-01,'603180,½ðÅÆ³ø¹ñ,118.14,118.32,112.37,113.46,113.66,4.48,3.9416,6.1457,1044777,120554016.0,7915380000.0,2008380000.0
2017-10-31,'603180,½ðÅÆ³ø¹ñ,113.66,114.56,111.12,112.98,112.92,0.74,0.6553,4.0718,692208,78075799.0,7615220000.0,1932220000.0
2017-10-30,'603180,½ðÅÆ³ø¹ñ,112.92,118.49,111.05,116.48,116.48,-3.56,-3.0563,7.3957,1257267,142735213.0,7565640000.0,1919640000.0
2017-10-27,'603180,½ðÅÆ³ø¹ñ,116.48,119.68,113.78,114.8,114.94,1.54,1.3398,4.7095,800619,93677355.0,7804160000.0,1980160000.0
2017-10-26,'603180,½ðÅÆ³ø¹ñ,114.94,118.4,114.01,116.4,118.46,-3.52,-2.9715,7.3408,1247929,144710693.0,7700980000.0,1953980000.0
2017-10-25,'603180,½ðÅÆ³ø¹ñ,118.46,121.0,111.0,113.22,113.96,4.5,3.9488,7.0559,1199505,140227896.0,7936820000.0,2013820000.0
2017-10-24,'603180,½ðÅÆ³ø¹ñ,113.96,116.97,110.0,113.23,112.33,1.63,1.4511,7.0353,1195999,136492826.0,7635320000.0,1937320000.0
2017-10-23,'603180,½ðÅÆ³ø¹ñ,112.33,112.33,101.9,101.9,102.12,10.21,9.998,5.6484,960227,103573469.0,7526110000.0,1909610000.0
2017-10-20,'603180,½ðÅÆ³ø¹ñ,102.12,103.15,98.75,100.65,101.43,0.69,0.6803,3.0262,514453,51814723.0,6842040000.0,1736040000.0
2017-10-19,'603180,½ðÅÆ³ø¹ñ,101.43,107.6,100.1,102.2,101.94,-0.51,-0.5003,5.3245,905171,94095980.0,6795810000.0,1724310000.0
2017-10-18,'603180,½ðÅÆ³ø¹ñ,101.94,102.75,98.01,99.38,98.99,2.95,2.9801,4.5596,775127,78326729.0,6829980000.0,1732980000.0
2017-10-17,'603180,½ðÅÆ³ø¹ñ,98.99,100.4,96.5,98.01,98.42,0.57,0.5792,3.2912,559500,55181048.0,6632330000.0,1682830000.0
2017-10-16,'603180,½ðÅÆ³ø¹ñ,98.42,101.88,95.26,95.27,95.18,3.24,3.4041,5.4383,924517,91178100.0,6594140000.0,1673140000.0
2017-10-13,'603180,½ðÅÆ³ø¹ñ,95.18,97.77,94.68,95.65,96.58,-1.4,-1.4496,2.8293,480982,46279236.0,6377060000.0,1618060000.0
2017-10-12,'603180,½ðÅÆ³ø¹ñ,96.58,97.77,93.07,94.49,95.22,1.36,1.4283,4.6237,786027,75108099.0,6470860000.0,1641860000.0
2017-10-11,'603180,½ðÅÆ³ø¹ñ,95.22,98.88,92.53,94.19,93.46,1.76,1.8832,9.8349,1671941,160179403.0,6379740000.0,1618740000.0
2017-10-10,'603180,½ðÅÆ³ø¹ñ,93.46,93.46,88.5,89.88,84.96,8.5,10.0047,6.0798,1033570,94280312.0,6261820000.0,1588820000.0
2017-10-09,'603180,½ðÅÆ³ø¹ñ,84.96,85.74,84.0,84.95,83.87,1.09,1.2996,2.3325,396527,33661220.0,5692320000.0,1444320000.0
2017-09-29,'603180,½ðÅÆ³ø¹ñ,83.87,84.55,82.69,82.7,82.55,1.32,1.599,1.526,259427,21720105.0,5619290000.0,1425790000.0
2017-09-28,'603180,½ðÅÆ³ø¹ñ,82.55,83.29,82.28,83.02,82.77,-0.22,-0.2658,1.16,197200,16336933.0,5530850000.0,1403350000.0
2017-09-27,'603180,½ðÅÆ³ø¹ñ,82.77,83.17,81.28,82.34,81.67,1.1,1.3469,1.5653,266100,21991239.0,5545590000.0,1407090000.0
2017-09-26,'603180,½ðÅÆ³ø¹ñ,81.67,83.86,81.01,83.07,83.07,-1.4,-1.6853,2.8114,477932,39126486.0,5471890000.0,1388390000.0
2017-09-25,'603180,½ðÅÆ³ø¹ñ,83.07,85.0,82.2,83.94,84.72,-1.65,-1.9476,1.8261,310432,26076579.0,5565690000.0,1412190000.0
2017-09-22,'603180,½ðÅÆ³ø¹ñ,84.72,85.43,84.2,84.2,84.79,-0.07,-0.0826,1.4258,242388,20558023.0,5676240000.0,1440240000.0
2017-09-21,'603180,½ðÅÆ³ø¹ñ,84.79,91.0,84.15,87.0,87.27,-2.48,-2.8418,4.2446,721580,61882356.0,5680930000.0,1441430000.0
2017-09-20,'603180,½ðÅÆ³ø¹ñ,87.27,88.4,86.13,88.0,87.95,-0.68,-0.7732,2.3513,399714,34907572.0,5847090000.0,1483590000.0
2017-09-19,'603180,½ðÅÆ³ø¹ñ,87.95,88.99,86.01,86.47,86.73,1.22,1.4067,2.7944,475046,41797656.0,5892650000.0,1495150000.0
2017-09-18,'603180,½ðÅÆ³ø¹ñ,86.73,87.93,85.69,86.0,86.73,0.0,0.0,1.8472,314029,27179516.0,5810910000.0,1474410000.0
2017-09-15,'603180,½ðÅÆ³ø¹ñ,86.73,87.49,83.7,84.51,84.74,1.99,2.3484,3.6696,623829,53250483.0,5810910000.0,1474410000.0
2017-09-14,'603180,½ðÅÆ³ø¹ñ,84.74,86.12,83.6,85.51,86.2,-1.46,-1.6937,2.9388,499600,42401375.0,5677580000.0,1440580000.0
2017-09-13,'603180,½ðÅÆ³ø¹ñ,86.2,86.84,84.35,85.56,85.96,0.24,0.2792,1.8006,306100,26216118.0,5775400000.0,1465400000.0
2017-09-12,'603180,½ðÅÆ³ø¹ñ,85.96,88.85,85.4,87.89,88.93,-2.97,-3.3397,4.2725,726327,62967008.0,5759320000.0,1461320000.0
2017-09-11,'603180,½ðÅÆ³ø¹ñ,88.93,89.7,84.3,84.92,85.3,3.63,4.2556,5.0063,851075,74618520.0,5958310000.0,1511810000.0
