日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-21,'603006,联明股份,15.04,15.35,14.96,15.17,15.31,-0.27,-1.7636,1.0646,745600,11257492.0,2900247213.44,1053308352.0
2017-12-20,'603006,联明股份,15.31,15.63,15.31,15.63,15.54,-0.23,-1.4801,0.4772,334200,5144710.0,2952312821.66,1072217478.0
2017-12-19,'603006,联明股份,15.54,15.6,15.3,15.41,15.42,0.12,0.7782,0.9577,670700,10374327.0,2996665006.44,1088325252.0
2017-12-18,'603006,联明股份,15.42,16.2,15.23,15.23,15.41,0.01,0.0649,0.8443,591300,9187838.0,2973524736.12,1079921196.0
2017-12-15,'603006,联明股份,15.41,15.65,15.36,15.65,15.71,-0.3,-1.9096,0.8336,583800,9012932.0,2971596380.26,1079220858.0
2017-12-14,'603006,联明股份,15.71,16.0,15.6,16.0,15.47,0.24,1.5514,1.1596,812100,12810208.0,3029447056.06,1100230998.0
2017-12-13,'603006,联明股份,15.47,15.55,15.3,15.5,15.45,0.02,0.1294,0.5342,374100,5778419.0,2983166515.42,1083422886.0
2017-12-12,'603006,联明股份,15.45,15.89,15.0,15.89,15.81,-0.36,-2.277,0.845,591800,9201912.0,2979309803.7,1082022210.0
2017-12-11,'603006,联明股份,15.81,15.85,15.52,15.75,15.6,0.21,1.3462,1.2008,840993,13162125.0,3048730614.66,1107234378.0
2017-12-08,'603006,联明股份,15.6,15.7,15.21,15.21,15.41,0.19,1.233,0.7159,501400,7790813.0,3008235141.6,1092527280.0
2017-12-07,'603006,联明股份,15.41,15.67,15.3,15.47,15.42,-0.01,-0.0649,0.7848,549600,8506605.0,2971596380.26,1079220858.0
2017-12-06,'603006,联明股份,15.42,15.48,15.15,15.21,15.29,0.13,0.8502,0.8065,564837,8634803.0,2973524736.12,1079921196.0
2017-12-05,'603006,联明股份,15.29,16.51,15.11,16.51,16.41,-1.12,-6.8251,1.6381,1147258,18034505.0,2948456109.94,1070816802.0
2017-12-04,'603006,联明股份,16.41,16.85,16.4,16.85,16.74,-0.33,-1.9713,0.8186,573300,9465114.0,3164431966.26,1149254658.0
2017-12-01,'603006,联明股份,16.74,16.8,16.42,16.63,16.6,0.14,0.8434,0.7425,520005,8661055.0,3228067709.64,1172365812.0
2017-11-30,'603006,联明股份,16.6,16.98,16.5,16.83,17.0,-0.4,-2.3529,1.0916,764500,12821125.0,3201070727.6,1162561080.0
2017-11-29,'603006,联明股份,17.0,17.2,16.71,17.08,17.06,-0.06,-0.3517,0.9451,661900,11213583.0,3278204962.0,1190574600.0
2017-11-28,'603006,联明股份,17.06,17.11,16.88,16.88,16.9,0.16,0.9467,0.5125,358921,6110328.0,3289775097.16,1194776628.0
2017-11-27,'603006,联明股份,16.9,17.15,16.86,17.14,17.06,-0.16,-0.9379,0.5372,376200,6386543.0,3258921403.4,1183571220.0
2017-11-24,'603006,联明股份,17.06,17.67,16.89,17.01,17.31,-0.25,-1.4443,1.1386,797435,13690031.0,3289775097.16,1194776628.0
2017-11-23,'603006,联明股份,17.31,18.3,16.83,18.03,18.12,-0.81,-4.4702,1.3281,930100,16606127.0,3337983993.66,1212285078.0
2017-11-22,'603006,联明股份,18.12,18.28,17.51,17.91,17.88,0.24,1.3423,2.1037,1473280,26314580.0,3494180818.32,1269012456.0
2017-11-21,'603006,联明股份,17.88,18.52,17.8,18.49,18.51,-0.63,-3.4036,2.7067,1895630,34406577.0,3447900277.68,1252204344.0
2017-11-20,'603006,联明股份,18.51,19.3,18.0,19.18,19.71,-1.2,-6.0883,3.3734,2362513,43656826.0,3569386696.86,1296325638.0
2017-11-17,'603006,联明股份,19.71,20.85,19.18,19.18,18.95,0.76,4.0106,5.383,3769929,75874806.0,3800789400.06,1380366198.0
2017-11-16,'603006,联明股份,18.95,19.25,18.9,19.18,19.15,-0.2,-1.0444,1.0635,744794,14198437.0,3654234354.7,1327140510.0
2017-11-15,'603006,联明股份,19.15,19.32,19.01,19.04,19.01,0.14,0.7365,1.0605,742700,14241461.0,3692801471.9,1341147270.0
2017-11-14,'603006,联明股份,19.01,19.3,18.94,19.17,19.27,-0.26,-1.3492,1.7168,1202333,22910981.0,3665804489.86,1331342538.0
2017-11-13,'603006,联明股份,19.27,19.68,19.2,19.62,19.59,-0.32,-1.6335,1.7901,1253701,24310773.0,3715941742.22,1349551326.0
