日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-22,'600028,中国石化,6.03,6.08,5.95,5.96,5.97,0.06,1.005,0.0994,94967544,572251199.0,7.30059394165e+11,5.76213359407e+11
2017-12-21,'600028,中国石化,5.97,5.99,5.93,5.95,5.97,0.0,0.0,0.0594,56788842,338888506.0,7.22795121587e+11,5.70479893145e+11
2017-12-20,'600028,中国石化,5.97,5.98,5.9,5.96,5.96,0.01,0.1678,0.0997,95267979,565832018.0,7.22795121587e+11,5.70479893145e+11
2017-12-19,'600028,中国石化,5.96,5.96,5.92,5.93,5.94,0.02,0.3367,0.0568,54229915,322278679.0,7.2158440949e+11,5.69524315434e+11
2017-12-18,'600028,中国石化,5.94,5.95,5.91,5.91,5.93,0.01,0.1686,0.0536,51214204,303637557.0,7.19162985297e+11,5.67613160013e+11
2017-12-15,'600028,中国石化,5.93,5.97,5.9,5.96,5.96,-0.03,-0.5034,0.0826,78919262,467701679.0,7.17952273201e+11,5.66657582303e+11
2017-12-14,'600028,中国石化,5.96,6.06,5.95,6.02,6.03,-0.07,-1.1609,0.0826,78978056,473403548.0,7.2158440949e+11,5.69524315434e+11
2017-12-13,'600028,中国石化,6.03,6.05,6.0,6.03,6.04,-0.01,-0.1656,0.0632,60366398,363696698.0,7.30059394165e+11,5.76213359407e+11
2017-12-12,'600028,中国石化,6.04,6.08,6.03,6.04,6.03,0.01,0.1658,0.1291,123394037,747367857.0,7.31270106262e+11,5.77168937118e+11
2017-12-11,'600028,中国石化,6.03,6.05,6.0,6.04,6.03,0.0,0.0,0.0965,92216888,554763785.0,7.30059394165e+11,5.76213359407e+11
2017-12-08,'600028,中国石化,6.03,6.08,6.02,6.05,6.07,-0.04,-0.659,0.0776,74124652,447864809.0,7.30059394165e+11,5.76213359407e+11
2017-12-07,'600028,中国石化,6.07,6.09,6.01,6.04,6.09,-0.02,-0.3284,0.099,94606414,571801002.0,7.34902242551e+11,5.80035670249e+11
2017-12-06,'600028,中国石化,6.09,6.14,6.06,6.1,6.13,-0.04,-0.6525,0.1322,126310076,770303358.0,7.37323666744e+11,5.8194682567e+11
2017-12-05,'600028,中国石化,6.13,6.19,5.97,6.01,6.03,0.1,1.6584,0.3009,287494362,1754134253.0,7.4216651513e+11,5.85769136512e+11
2017-12-04,'600028,中国石化,6.03,6.07,6.01,6.01,6.02,0.01,0.1661,0.0979,93556248,565582100.0,7.30059394165e+11,5.76213359407e+11
2017-12-01,'600028,中国石化,6.02,6.05,5.96,6.03,6.03,-0.01,-0.1658,0.089,85087281,511118180.0,7.28848682069e+11,5.75257781697e+11
2017-11-30,'600028,中国石化,6.03,6.04,5.98,6.02,6.04,-0.01,-0.1656,0.0857,81861210,492077484.0,7.30059394165e+11,5.76213359407e+11
2017-11-29,'600028,中国石化,6.04,6.07,6.0,6.02,6.02,0.02,0.3322,0.1312,125344105,755861917.0,7.31270106262e+11,5.77168937118e+11
2017-11-28,'600028,中国石化,6.02,6.15,6.0,6.14,6.18,-0.16,-2.589,0.1685,161036176,974143089.0,7.28848682069e+11,5.75257781697e+11
2017-11-27,'600028,中国石化,6.18,6.25,6.08,6.2,6.18,0.0,0.0,0.2107,201364571,1239885451.0,7.48220075612e+11,5.90547025064e+11
2017-11-24,'600028,中国石化,6.18,6.23,6.12,6.14,6.17,0.01,0.1621,0.1868,178531371,1101775142.0,7.48220075612e+11,5.90547025064e+11
2017-11-23,'600028,中国石化,6.17,6.27,6.1,6.24,6.22,-0.05,-0.8039,0.2565,245141542,1518782960.0,7.47009363516e+11,5.89591447354e+11
2017-11-22,'600028,中国石化,6.22,6.23,5.98,6.0,6.0,0.22,3.6667,0.3343,319451307,1958133722.0,7.53062923998e+11,5.94369335906e+11
2017-11-21,'600028,中国石化,6.0,6.03,5.91,6.0,6.0,0.0,0.0,0.1921,183522187,1096546607.0,7.26427257876e+11,5.73346626276e+11
2017-11-20,'600028,中国石化,6.0,6.04,5.94,5.97,6.0,0.0,0.0,0.1431,136789483,819876023.0,7.26427257876e+11,5.73346626276e+11
2017-11-17,'600028,中国石化,6.0,6.02,5.89,5.92,5.92,0.08,1.3514,0.2608,249226418,1482468679.0,7.26427257876e+11,5.73346626276e+11
2017-11-16,'600028,中国石化,5.92,5.98,5.89,5.94,5.95,-0.03,-0.5042,0.1213,115879296,686389572.0,7.16741561104e+11,5.65702004592e+11
